date,gold_futures,silver_futures,gold_spot,silver_spot,gold_premium_pct,silver_premium_pct,gold_signal,silver_signal,gold_mean_20,gold_std_20,silver_mean_20,silver_std_20,gold_zscore,silver_zscore,gold_signal_z,silver_signal_z
2024-01-02,2064.39990234375,23.732999801635746,2064.6883373602,23.7939949986,-0.01396990583182855,-0.2563470193544291,HOLD,HOLD,-0.2960196955561838,0.8561356678658056,-0.6196668320983741,1.2362947035561542,0.3294452039680292,0.2938779982627682,HOLD,HOLD
2024-01-03,2034.199951171875,22.94599914550781,2063.2067514727,23.6724923187,-1.4059085586124715,-3.068934032849181,BUY,BUY,-0.21901486300512146,0.6495841800656549,-0.5990800707070097,1.188656161080793,-1.8271591766403366,-2.077854002705409,HOLD,BUY
2024-01-04,2042.300048828125,22.98900032043457,2042.9163611655,22.9963596119,-0.03016826087893692,-0.03200198461682751,HOLD,HOLD,-0.17965178829901368,0.6351048879808212,-0.5320164360616305,1.1804864198352352,0.2353682521564703,0.4235664578967303,HOLD,HOLD
2024-01-05,2042.4000244140625,23.121999740600582,2046.7627990218,23.148245135,-0.21315487118598075,-0.11337962876388652,HOLD,HOLD,-0.2120487288582138,0.6184192970881315,-0.4673951259090233,1.1654149058928513,-0.001788660756505015,0.3037677786298068,HOLD,HOLD
2024-01-08,2026.5999755859373,23.1200008392334,2043.0248781182,23.1194994492,-0.8039501969937529,0.0021686889653511413,HOLD,HOLD,-0.255228169429799,0.6285174773318715,-0.44886386046364457,1.170008532289265,-0.8730417965357807,0.3854950942507191,HOLD,HOLD
2024-01-09,2026.4000244140625,22.90399932861328,2034.3164778007,23.1501175158,-0.3891456158874598,-1.063140120212108,HOLD,BUY,-0.1900689400807781,0.5317996898064993,-0.32024607530754845,0.9148293113816693,-0.37434522739025616,-0.8120575452294643,HOLD,HOLD
2024-01-10,2021.699951171875,22.88400077819824,2031.4690812437,23.0148705246,-0.4808899215854246,-0.5686312519632785,HOLD,HOLD,-0.1557429241599639,0.4855394509885918,-0.29047212790347254,0.8954034517403299,-0.6696613359912135,-0.31065228028680086,HOLD,HOLD
2024-01-11,2014.300048828125,22.53700065612793,2029.6688879363,22.9851472737,-0.7572091782813688,-1.949722628424697,HOLD,BUY,-0.18066773999523503,0.5035639576169832,-0.36314705509189754,0.9689480172172875,-1.1449219698218713,-1.6374207337657498,HOLD,HOLD
2024-01-12,2046.699951171875,23.16200065612793,2033.5900266238,22.8866200914,0.6446690029179741,1.2032382397582904,HOLD,SELL,-0.15734474347899355,0.531109338434076,-0.2795527291659548,1.0295890109651578,1.5100727634758349,1.4401775399042445,HOLD,HOLD
2024-01-16,2026.0,22.933000564575195,2051.208838905,23.1794955721,-1.2289747599984635,-1.0634183421208574,BUY,BUY,-0.21185810549134637,0.5825567454404497,-0.37823953924019565,1.0038056178620303,-1.7459529264194042,-0.6825811598265406,HOLD,HOLD
2024-01-17,2002.5999755859373,22.516000747680664,2032.4600123655,22.931479533,-1.469157405208175,-1.811827207753577,BUY,BUY,-0.25594255940866867,0.6427295649940739,-0.43012411692213937,1.0510518123362826,-1.8875976956353215,-1.3145908456788462,HOLD,HOLD
2024-01-18,2018.5999755859373,22.66699981689453,2011.119884063,22.5998707328,0.37193663004442656,0.29703304451695356,HOLD,HOLD,-0.24792983114741102,0.649825887276217,-0.4087439097289539,1.0617604942039838,0.9538962256336754,0.6647233138722476,HOLD,HOLD
2024-01-19,2026.5,22.57099914550781,2023.407588345,22.7354726889,0.1528318700005146,-0.7234225812797409,HOLD,HOLD,-0.27188606911116503,0.6239994822381398,-0.48632622582917195,1.022585087866822,0.6806382876926692,-0.23185978190349632,HOLD,HOLD
2024-01-22,2019.800048828125,22.163000106811523,2029.3949744469,22.5783672153,-0.4727973479578608,-1.8396684956342002,HOLD,BUY,-0.2912152552591142,0.6239327924147215,-0.6370974414127506,0.9862823438229005,-0.2910282884731773,-1.2192969505671152,HOLD,HOLD
2024-01-23,2023.699951171875,22.333999633789062,2021.1362342836,22.1594668092,0.12684532812720856,0.7876219499857278,HOLD,HOLD,-0.29217558975049196,0.623238739331588,-0.6116966518621596,1.0171911848467352,0.6723281006682811,1.3756692180327232,HOLD,HOLD
2024-01-24,2013.9000244140625,22.7549991607666,2026.5757031407,22.4013547551,-0.6254727473043923,1.5786741897209924,HOLD,SELL,-0.3406443667959378,0.6086919035874462,-0.5036691343887196,1.1290964364982166,-0.4679352211352937,1.8442563954660054,HOLD,HOLD
2024-01-25,2016.9000244140625,22.808000564575195,2016.5429114282,22.7357472187,0.01770916868858949,0.31779622275079195,HOLD,HOLD,-0.3273752971367509,0.6136972899146496,-0.4518053603751163,1.1424062969286326,0.5623040406017326,0.6736671403116278,HOLD,HOLD
2024-01-26,2016.800048828125,22.7549991607666,2022.7257281004,22.8958110298,-0.29295515402574607,-0.615011492059075,HOLD,HOLD,-0.37890609872154374,0.5605278119626109,-0.5016031418502662,1.125782042392288,0.15333930424407002,-0.10073739492932036,HOLD,HOLD
2024-01-29,2025.199951171875,23.13800048828125,2022.3367089504,22.861488787,0.14158088555693976,1.2095087238521718,HOLD,SELL,-0.3527207455022456,0.5724747757767091,-0.3942326113488484,1.1829334086950356,0.8634470058327691,1.3557325572283927,HOLD,HOLD
2024-01-30,2031.5,23.10700035095215,2030.5681732806,23.1482465282,0.0458899499983107,-0.17818272843087887,HOLD,HOLD,-0.3341145544208949,0.5793864783344899,-0.39438232269562296,1.1829044166641585,0.6558739608690392,0.18277013021427063,HOLD,HOLD
2024-01-31,2048.39990234375,23.051000595092773,2034.0760626471,23.0693678589,0.7041939069874013,-0.0796175427067115,HOLD,HOLD,-0.29820636377993337,0.6210300880993778,-0.38554584886323706,1.184648643817297,1.6140929239597963,0.2582439170915115,HOLD,HOLD
2024-02-01,2053.0,23.1299991607666,2044.7623004721,22.9563877026,0.4028683199997445,0.7562664493026396,HOLD,HOLD,-0.20776751984932257,0.5816857039827183,-0.19428582475564599,1.0269015998193634,1.0497693783225739,0.925650787013568,HOLD,HOLD
2024-02-02,2036.0999755859373,22.701000213623047,2039.0997374659,22.6844274633,-0.14711207229572443,0.07305782942883886,HOLD,HOLD,-0.21361471042016195,0.5803928206926211,-0.1890328340533627,1.0280435103672445,0.11458211706525853,0.25494121682512816,HOLD,HOLD
2024-02-05,2025.699951171875,22.334999084472656,2024.9600627252,22.3276428329,0.03653842168517747,0.03294683468250499,HOLD,HOLD,-0.20113004577660404,0.5830825409179784,-0.1817165108810431,1.0291303615220144,0.40760690088166107,0.20858712714108976,HOLD,HOLD
2024-02-06,2034.5,22.39299964904785,2036.0743509199,22.4167794939,-0.0773228600020822,-0.10608055835414536,HOLD,HOLD,-0.1647986789270205,0.5659299036535361,-0.18712897324701794,1.028396755679161,0.15457005957842304,0.07881045369435029,HOLD,HOLD
2024-02-07,2035.199951171875,22.277999877929688,2035.9106129374,22.185599664,-0.03490633434537717,0.416487340117389,HOLD,HOLD,-0.14708671484991637,0.5640792525861446,-0.11314760023054309,1.0151974168350224,0.1988734384223914,0.5217063514593261,HOLD,HOLD
2024-02-08,2032.199951171875,22.565000534057617,2034.9689056751,22.5779839162,-0.1360686394520758,-0.057504612416115486,HOLD,HOLD,-0.12984565074324894,0.5585825289866204,-0.08759126825318495,1.009545451932542,-0.011140679104512287,0.029802180555095856,HOLD,HOLD
2024-02-09,2023.300048828125,22.527999877929688,2024.4582903895,22.6129878686,-0.0572124190887709,-0.3758370683439252,HOLD,HOLD,-0.09484581278361905,0.5387834839810387,-0.008896990249146353,0.9135285845716494,0.06984882575979737,-0.4016733403770128,HOLD,HOLD
2024-02-12,2018.199951171875,22.708999633789062,2023.7044598197,22.6803935394,-0.272001606811477,0.12612697543968,HOLD,HOLD,-0.1406793432700916,0.5108276551462738,-0.06275255346507687,0.8689711473454714,-0.2570774354489122,0.21735995433420896,HOLD,HOLD
2024-02-13,1992.9000244140625,22.09600067138672,2019.7225911021,22.7173519564,-1.328032216216452,-2.7351395805541237,BUY,BUY,-0.14563221608099103,0.5222865861727107,-0.14633861538674017,1.0348580896985342,-2.2638911881693677,-2.5015999690561728,BUY,BUY
2024-02-14,1990.300048828125,22.33099937438965,1992.7662584817,22.0654231677,-0.1237580997308799,1.2035853773174219,HOLD,SELL,-0.07836225080712626,0.4193439029556801,0.00443201386680977,0.9984593640715085,-0.10825446275428847,1.2010036728592695,HOLD,HOLD
2024-02-15,2002.0999755859373,22.91200065612793,1992.6888247022,22.386850845,0.47228401981647716,2.345795819000679,HOLD,SELL,-0.07334488131852375,0.4255693167176964,0.10687015259099604,1.1268960301336226,1.2821152270640477,1.986807661523309,HOLD,HOLD
2024-02-16,2011.5,23.43899917602539,2004.6957994406,22.9590227729,0.33941312000048407,2.0905785401804566,HOLD,SELL,-0.06401581881852528,0.4327724721261145,0.24757020866400598,1.1915885332609957,0.9321963960347409,1.5466818285610118,HOLD,HOLD
2024-02-20,2027.5,23.106000900268555,2017.1152226643,22.9806273541,0.5148331250003279,0.5455618954031106,HOLD,HOLD,-0.014634295170615836,0.4399606025191795,0.36683172821587146,1.0864124654135132,1.2034428017855583,0.16451409835325334,HOLD,HOLD
2024-02-21,2022.300048828125,22.85099983215332,2026.8287264868,23.0534213198,-0.22343662291212574,-0.8780539983140234,HOLD,HOLD,-0.032148392722582554,0.44100294542591584,0.2835479308008839,1.1159018325588317,-0.4337572621080775,-1.0409535097287927,HOLD,HOLD
2024-02-22,2019.699951171875,22.76499938964844,2027.6954815037,22.880909768,-0.3943161290617285,-0.5065811610063843,HOLD,HOLD,-0.02059056181044936,0.42745565297895083,0.17928516326451507,1.085527729034276,-0.8743025496253818,-0.6318275488743805,HOLD,HOLD
2024-02-23,2038.5999755859373,22.9689998626709,2027.3826409011,22.8300061986,0.553291443782485,0.6088200890607832,HOLD,HOLD,0.006188551944245413,0.446340655737939,0.19383635658001463,1.089425699838044,1.2257518664386722,0.38091971994277424,HOLD,HOLD
2024-02-26,2028.5,22.517000198364254,2031.6094044012,22.8007182454,-0.15305129000012935,-1.2443382001485155,HOLD,BUY,0.013183745145526246,0.44248528695191414,0.1623700211755426,1.1226010061690175,-0.37568488726659227,-1.2530794232267646,HOLD,HOLD
2024-02-27,2034.0,22.52300071716309,2033.3138135207,22.5580535399,0.03374720000115669,-0.15538939419091025,HOLD,HOLD,0.007792060867737092,0.4414942914950843,0.09412511527338852,1.0967836134942595,0.05878929724215605,-0.227496569418435,HOLD,HOLD
2024-02-28,2033.0,22.40999984741211,2032.6537697495,22.4869381584,0.017033410000888923,-0.34214667397549314,HOLD,HOLD,0.006349233867866004,0.441410376992392,0.08592691799615779,1.0995355216813048,0.024204632899255715,-0.3893222033582705,HOLD,HOLD
2024-02-29,2045.699951171875,22.666000366210938,2036.1991410905,22.507808499,0.46659532899551126,0.7028310518012736,HOLD,HOLD,-0.005530695031728494,0.4245143307655103,0.12504934772155704,1.1072284829824481,1.112155679587714,0.5218269877987555,HOLD,HOLD
2024-03-01,2086.89990234375,23.149999618530277,2044.59130971,22.6765286345,2.069293380678168,2.087934143985077,SELL,SELL,0.07779055800219269,0.6250596808981056,0.1916327324556789,1.1845265123034487,3.186100277359949,1.6008940212252578,SELL,HOLD
2024-03-04,2117.699951171875,23.77899932861328,2081.5341072893,23.0814557777,1.7374610272263156,3.0220951296633896,SELL,SELL,0.1720192129782947,0.7236470706349368,0.3390845974674065,1.3420638943358048,2.1632669816164434,1.999167508730142,SELL,HOLD
2024-03-05,2133.5,23.76300048828125,2111.4316498959,23.6849732199,1.045184205000806,0.3294378577371169,SELL,HOLD,0.2224515021440761,0.7484310015171115,0.353909148620137,1.3401404446542322,1.0992766216110834,-0.018260243529426415,HOLD,HOLD
2024-03-06,2150.300048828125,24.27199935913086,2126.2196261553,23.6058952541,1.132546345476459,2.821770146231453,SELL,SELL,0.2829449624180032,0.7714664469815371,0.500301683849417,1.4431997290770717,1.1012810555567671,1.6085566090471888,HOLD,HOLD
2024-03-07,2158.0,24.3700008392334,2145.9734028056,24.0513660214,0.5604262000021373,1.3248096492726833,HOLD,SELL,0.3127115891353789,0.7700408207423828,0.5457177993071817,1.4546697902041703,0.32169023276966163,0.5355798650745006,HOLD,HOLD
2024-03-08,2178.60009765625,24.339000701904297,2156.469548817,24.2853624116,1.0262398025230814,0.22086674843557214,SELL,HOLD,0.37082701123413675,0.7782052637689848,0.5596363673497661,1.4499182584698433,0.8422106888800333,-0.2336473914548197,HOLD,HOLD
2024-03-11,2182.5,24.511999130249023,2179.2208675217,24.3264123458,0.15047269999893878,0.7629024034078904,HOLD,HOLD,0.3812112671885223,0.7735647773961656,0.6165733409373568,1.4335154859725683,-0.2982795674413384,0.10207707129948208,HOLD,HOLD
2024-03-12,2160.39990234375,24.194000244140625,2181.6103338518,24.4623600736,-0.9722373963365603,-1.0970316382064487,HOLD,BUY,0.34619947771226806,0.8191865846751664,0.5554154102550504,1.4808508375672684,-1.6094463687679048,-1.1158767693146783,HOLD,HOLD
2024-03-13,2175.39990234375,24.958999633789062,2158.6392628851,24.1251375905,0.776444668028917,3.4564032646902754,HOLD,SELL,0.4514233219245366,0.7222364593379201,0.8649925525172704,1.4018161735324604,0.4500206849185238,1.848609511789884,HOLD,HOLD
2024-03-14,2163.0,24.874000549316406,2174.8789734223,25.092590278,-0.5461900899987926,-0.8711325784299053,HOLD,HOLD,0.4303017224111409,0.7457373946304564,0.7612566547299039,1.4513323414724064,-1.3094312011721303,-1.1247521925293258,HOLD,HOLD
2024-03-15,2157.300048828125,25.200000762939453,2162.9862014458,24.9143234411,-0.26288436855834424,1.1466388903348097,HOLD,SELL,0.39354330299239987,0.7615110252064657,0.7012988082966105,1.406503727615045,-0.8620067862743934,0.3166291516292996,HOLD,HOLD
2024-03-18,2160.699951171875,25.090999603271484,2151.8713318663,25.0552428015,0.4102763569008615,0.14271185497888417,HOLD,HOLD,0.3970864648374187,0.7614107622030587,0.6039054740365319,1.3722630935397218,0.017322965103985764,-0.33608250577373555,HOLD,HOLD
2024-03-19,2156.300048828125,24.964000701904297,2160.9842505307,25.1022826394,-0.21676241746902036,-0.5508739562937487,HOLD,HOLD,0.3605066877139513,0.7729426069663736,0.549083681451689,1.3964054783741757,-0.7468460141544319,-0.7877064755046005,HOLD,HOLD
2024-03-20,2157.89990234375,24.933000564575195,2158.3336283056,24.9440605123,-0.020095408613476647,-0.0443390029436038,HOLD,HOLD,0.37067374842888373,0.7661649534789206,0.5907694312202099,1.3636192444201645,-0.5100326702076324,-0.46575203214726796,HOLD,HOLD
2024-03-21,2182.39990234375,24.849000930786133,2205.59594982,25.7224344419,-1.0516906996561648,-3.3956098249048536,BUY,BUY,0.3378050198991619,0.8133578880515456,0.4463179980252864,1.615702688121702,-1.7083448011845788,-2.3778680639545664,HOLD,BUY
2024-03-22,2158.10009765625,24.691999435424805,2176.3936591206,24.5727371104,-0.8405446959325342,0.48534408067357865,HOLD,HOLD,0.26811321291341095,0.8526863038212198,0.4401441976059262,1.6152849209476097,-1.3001943433096284,0.027982606957747024,HOLD,HOLD
2024-03-25,2174.800048828125,24.7450008392334,2175.1869464421,24.8364818194,-0.017786867221137856,-0.3683330869154921,HOLD,HOLD,0.2748764340523605,0.8497011615814556,0.4839444532675774,1.5786661168996912,-0.3444308593491814,-0.5398719406588894,HOLD,HOLD
2024-03-26,2175.60009765625,24.482999801635746,2169.940636934,24.6557958441,0.2608117764109229,-0.7008333600620792,HOLD,HOLD,0.28622966287284884,0.8478246407207487,0.456672254974019,1.5949199403559036,-0.029980122352091357,-0.7257452777082984,HOLD,HOLD
2024-03-27,2190.60009765625,24.625,2175.882690331,24.4100259661,0.6763879041204701,0.8806792512164849,HOLD,HOLD,0.31919738757882793,0.8496236076875272,0.5178135512336179,1.5860996151798739,0.4204103008787969,0.2287786318778696,HOLD,HOLD
2024-03-28,2217.39990234375,24.79700088500977,2189.5387342539,24.5610053102,1.2724674678725734,0.9608547037435933,SELL,HOLD,0.359490994522681,0.8756913484633566,0.5307147338307339,1.588730923083183,1.0425779299429678,0.2707443807275463,HOLD,HOLD
2024-04-01,2236.5,24.95400047302246,2256.4663556353,25.0825298003,-0.8848505799980498,-0.512425693504023,HOLD,HOLD,0.2117837964888701,0.8194505490701364,0.40069674195627886,1.5607415421896076,-1.3382557101600765,-0.5850567892101193,HOLD,HOLD
2024-04-02,2261.0,25.804000854492188,2248.6240669334,25.195153153,0.5503780400019341,2.4165270907261465,HOLD,SELL,0.15242964712765103,0.742505771499002,0.3704183400094167,1.51233308647113,0.5359532654822171,1.352948480080608,HOLD,HOLD
2024-04-03,2294.39990234375,26.94499969482422,2283.4110416168,26.2551059092,0.4812475952279332,2.627655694896563,HOLD,SELL,0.1242328166390074,0.7170917474469806,0.48532923186738897,1.5941542344204,0.4978648546158626,1.343863985537182,HOLD,HOLD
2024-04-04,2288.800048828125,27.13999938964844,2300.1920890414,27.1731626064,-0.4952647332172365,-0.12204400802336636,HOLD,HOLD,0.04284226270432262,0.6884300792887231,0.338138524154648,1.5002082444354676,-0.7816436441555898,-0.30674576938562437,HOLD,HOLD
2024-04-05,2325.699951171875,27.399999618530277,2273.2030954661,26.4758423506,2.309378155013071,3.4905679513132957,SELL,SELL,0.1302898604548693,0.8498028774290868,0.44642643925667863,1.6462339267440895,2.5642279550177673,1.8491548877730273,SELL,HOLD
2024-04-08,2331.699951171875,27.71199989318848,2326.2370696112,27.7557273173,0.23483769698452375,-0.15754378767175983,HOLD,HOLD,0.09071975517794142,0.82391944439039,0.42750591245131203,1.65113007272217,0.1749175150408227,-0.3543328958684142,HOLD,HOLD
2024-04-09,2343.5,27.891000747680664,2341.3566944539,27.801303627,0.09154117999947413,0.322636383833285,HOLD,HOLD,0.08777317917796819,0.8237998728666892,0.4054926114725818,1.649357050607581,0.004573927413212522,-0.05023547060885008,HOLD,HOLD
2024-04-10,2329.60009765625,27.961000442504883,2349.2818245462,28.0765029563,-0.837776323142999,-0.411384971892308,HOLD,HOLD,0.09449623283764626,0.8151975495870545,0.4397749447882888,1.6234044673101578,-1.1436155033254163,-0.5243055158588394,HOLD,HOLD
2024-04-11,2354.800048828125,28.176000595092773,2340.8299974555,27.9506525639,0.596799057932903,0.8062353130310241,HOLD,HOLD,0.08551395233284556,0.8082480952092924,0.30726654720532626,1.4646083812410096,0.632584361943547,0.3406840847127378,HOLD,HOLD
2024-04-12,2356.199951171875,28.2549991607666,2391.8993067797,28.7972408189,-1.4925108053937428,-1.8829639323553489,BUY,BUY,0.03819791656309803,0.8723341549169943,0.25667497950905405,1.5237379837181944,-1.7547274898373013,-1.4042039607382495,HOLD,HOLD
2024-04-15,2365.800048828125,28.650999069213867,2356.0600456039,28.1987054149,0.4134021644481627,1.6039518398418298,HOLD,SELL,0.07201224321342338,0.8731561080158073,0.27954062698440507,1.5411279846543828,0.39098383221589844,0.8593778232860007,HOLD,HOLD
2024-04-16,2390.800048828125,28.31800079345703,2374.6178052642,28.5240201016,0.6814672882537692,-0.722266031958847,HOLD,HOLD,0.08557178978106876,0.8807582201715362,0.23629173263751854,1.557222881799902,0.6765710325776398,-0.6155559206068338,HOLD,HOLD
2024-04-17,2371.699951171875,28.34600067138672,2383.3862723148,28.1787358277,-0.4903242616890181,0.5935853357988358,HOLD,HOLD,0.07189369757006889,0.8877966306563195,0.29351469724214774,1.5477735879556522,-0.6332733644680059,0.1938724377336292,HOLD,HOLD
2024-04-18,2382.300048828125,28.32900047302246,2369.1427683338,28.2927683268,0.5553603890059456,0.12806150958419815,HOLD,HOLD,0.10066648745103998,0.8939620522974755,0.3021347228685378,1.5462722925190482,0.5086277436344707,-0.11257604118402406,HOLD,HOLD
2024-04-19,2398.39990234375,28.808000564575195,2411.8260513873,28.73124522,-0.5566798250573386,0.2671493838414067,HOLD,HOLD,0.1254170311809813,0.8668187501798125,0.4852726833058508,1.2790893354242792,-0.7868967487111072,-0.17053015252612652,HOLD,HOLD
2024-04-22,2332.199951171875,27.21299934387207,2376.2090151469,28.3548567679,-1.8520704068747267,-4.0270258932170115,BUY,BUY,0.07484074563387169,0.9515177754743014,0.25965418461132134,1.6291438715740039,-2.025092123526641,-2.6312470940253667,BUY,BUY
2024-04-23,2327.699951171875,27.33099937438965,2308.3269200317,27.0002494931,0.8392672186966046,1.2249882408463393,HOLD,SELL,0.1176934499297588,0.9663108450666269,0.3393202509994129,1.6357623929195504,0.746730487866038,0.541440488961336,HOLD,HOLD
2024-04-24,2324.5,27.323999404907227,2319.1040837104,27.215052589,0.23267244999917394,0.4003182266539605,HOLD,HOLD,0.11628648360917135,0.9661119598563436,0.3943778303352149,1.6173374479988838,0.12046840451836312,0.0036729479837962053,HOLD,HOLD
2024-04-25,2329.800048828125,27.34199905395508,2319.8395227812,27.2475516992,0.4293627188049538,0.3466269402760903,HOLD,HOLD,0.10393522434339553,0.9601350265854447,0.36767521478819515,1.613289520714555,0.33893930067199535,-0.01304680545050722,HOLD,HOLD
2024-04-26,2334.800048828125,27.24099922180176,2334.0316756107,27.4203587334,0.03292042800678811,-0.6541107406438347,HOLD,HOLD,0.04195787235010627,0.9198992442017999,0.2869269425688238,1.6224273147059147,-0.009824385007686339,-0.5800183926163949,HOLD,HOLD
2024-04-29,2345.39990234375,27.37299919128418,2329.7462230737,27.2438590605,0.6719049102866476,0.47401555887291924,HOLD,HOLD,0.11979564686434115,0.9030580429737578,0.33624900518767087,1.6118071197605872,0.6113773834561266,0.08547334975521871,HOLD,HOLD
2024-04-30,2291.39990234375,26.391000747680664,2331.9187913945,27.05291579,-1.7375771918077683,-2.4467419610421817,BUY,BUY,0.0053978852738560176,0.9866865992601277,0.09308555259925444,1.6478923404148138,-1.7664931077290436,-1.541258158286057,HOLD,HOLD
2024-05-01,2299.89990234375,26.48900032043457,2287.3852533188,26.3759863462,0.5471159266587131,0.428472978227982,HOLD,HOLD,0.008691301845395013,0.9884668355876075,-0.0168735832341746,1.539686448502432,0.5447068181030518,0.2892449705557392,HOLD,HOLD
2024-05-02,2299.199951171875,26.58300018310547,2324.8887947567,26.7585924215,-1.1049493482338086,-0.6562088006297656,BUY,HOLD,-0.021792928905433596,1.0139008843341635,-0.043581822864494565,1.5462258794443826,-1.0683060208983763,-0.39620794471853693,HOLD,HOLD
2024-05-03,2299.0,26.44499969482422,2301.3767986698,26.6406747456,-0.10327724999981212,-0.7344973528048404,HOLD,HOLD,-0.14242569915607778,0.8526472963886286,-0.2548350880704014,1.3082745916703904,0.04591400139551039,-0.3666373006006419,HOLD,HOLD
2024-05-06,2321.60009765625,27.36899948120117,2312.6376163922,26.9548655736,0.3875436947199616,1.53639759942553,HOLD,SELL,-0.13479039926930586,0.8568766649883167,-0.17013801871553685,1.368357501945322,0.6095790856860238,1.2471416393120764,HOLD,HOLD
2024-05-07,2315.199951171875,27.30299949645996,2322.2729664668,27.3181060243,-0.3045729505987465,-0.05529859144188825,HOLD,HOLD,-0.15459610579921687,0.8559472921477778,-0.18903476747929554,1.3637962216479484,-0.17521738333116474,0.09806170006528296,HOLD,HOLD
2024-05-08,2313.60009765625,27.36100006103516,2308.4628015458,27.1279747669,0.22254186236008536,0.8589852214824543,HOLD,HOLD,-0.10158019652406267,0.844161174330663,-0.12551625781055745,1.3823526249019573,0.3839575530598704,0.7121927224342175,HOLD,HOLD
2024-05-09,2332.10009765625,28.131999969482425,2309.1056579785,27.3536735067,0.9958158301807839,2.845418413697819,HOLD,SELL,-0.08162935791166862,0.865968803797048,-0.023557102777217676,1.5227650622019606,1.2442078552577593,1.8840565676798615,HOLD,HOLD
2024-05-10,2367.300048828125,28.274999618530277,2351.2029459632,28.3998678906,0.6846326427313449,-0.43967905960242987,HOLD,HOLD,0.02722781449458576,0.8145942073055289,0.04860714086042828,1.4630369535655736,0.8070335172297476,-0.33374837134007707,HOLD,HOLD
2024-05-13,2336.10009765625,28.22100067138672,2358.7987675748,28.1243436745,-0.962297853915178,0.3436773423244578,HOLD,HOLD,-0.04155718642358127,0.8380149986659331,-0.014406584015440324,1.4189992790168804,-1.0987162150526633,0.25234961823799373,HOLD,HOLD
2024-05-14,2353.39990234375,28.48500061035156,2342.8158021989,28.3221420136,0.4517683436707173,0.5750221740762239,HOLD,HOLD,-0.05304213365273387,0.8291111673668327,0.05045782628631322,1.4145825784067325,0.6088574092261653,0.3708262464116701,HOLD,HOLD
2024-05-15,2388.699951171875,29.513999938964844,2357.7698892037,28.5614862365,1.3118354810537092,3.3349584632174545,SELL,SELL,0.037065853484402486,0.875706255902362,0.18752648265724417,1.591706038760895,1.4557046029729848,1.9773952626393319,HOLD,HOLD
2024-05-16,2380.0,29.665000915527344,2388.3152155741,29.5705386689,-0.3481623999996653,0.31944716220774305,HOLD,HOLD,-0.008110285965878058,0.8708532233608721,0.1970957652884214,1.591905011084437,-0.3904815471904998,0.07685847840630483,HOLD,HOLD
2024-05-17,2412.199951171875,31.04700088500977,2377.3190450119,29.5524175249,1.4672370640853711,5.057397956869268,SELL,SELL,0.09308555849125742,0.9199608310168419,0.4366081939398144,1.9279028084320364,1.493706535391567,2.3967960120808907,HOLD,SELL
2024-05-20,2433.89990234375,32.20500183105469,2434.0144760577,32.1618003054,-0.0047071911476699955,0.13432558266159628,HOLD,HOLD,0.18545371927761028,0.7991944902357612,0.6446757677337449,1.6209301868827226,-0.23794071749566628,-0.31485019478452925,HOLD,HOLD
2024-05-21,2421.699951171875,31.868000030517575,2420.7963839112,31.5445383536,0.03732520697239535,1.0254126191092587,HOLD,SELL,0.1453566186913998,0.7846500811078178,0.6346969866468909,1.6177808908682547,-0.13768100497291605,0.24151331905810358,HOLD,HOLD
2024-05-22,2389.199951171875,31.295000076293945,2425.4142668203,32.1585753242,-1.493118769186658,-2.6853653782858884,BUY,BUY,0.0590670577321082,0.8652927408973048,0.4804128063998984,1.7802852187918874,-1.7938273991633817,-1.7782421329286233,HOLD,HOLD
2024-05-23,2335.0,30.28400039672852,2372.0943030834,30.4535719992,-1.5637785999984282,-0.5568200750832661,BUY,HOLD,-0.0405900082080609,0.932562331990715,0.4352404556319306,1.7952574410271835,-1.6333370323234682,-0.552600706752996,HOLD,HOLD
2024-05-24,2332.5,30.32999992370605,2333.9712076644,30.374488035,-0.06303452500051449,-0.14646538648712304,HOLD,HOLD,-0.04538775585842603,0.9324110557937663,0.46062272333976617,1.782588992085065,-0.018925954419390358,-0.34056538693015725,HOLD,HOLD
2024-05-28,2355.199951171875,31.97100067138672,2353.805161424,31.7905437553,0.05925680556462664,0.5676433768347664,HOLD,HOLD,-0.07602016109452707,0.9175508588422658,0.46530411423785856,1.7827489495183997,0.14743266311127595,0.05740531364472505,HOLD,HOLD
2024-05-29,2340.300048828125,32.202999114990234,2357.459733409,31.9921300384,-0.7278887667812328,0.6591279678381218,HOLD,HOLD,-0.0255357398432003,0.8463320043348395,0.6205976106818738,1.645742776858948,-0.8298788458201284,0.02341213809231277,HOLD,HOLD
2024-05-30,2342.89990234375,31.38800048828125,2335.8067970109,31.8258598937,0.3036683231646951,-1.3757975648771836,HOLD,BUY,-0.037708120017901206,0.8393845306889494,0.5303840835266154,1.705206094613735,0.4066985162359397,-1.1178599785825825,HOLD,HOLD
2024-05-31,2322.89990234375,30.29700088500977,2346.815711368,31.1378944333,-1.0190748642256615,-2.700547238643567,BUY,BUY,-0.03341439581749385,0.8338392355124957,0.4281671616259254,1.8363117673383624,-1.1820749449411065,-1.7038034912799147,HOLD,HOLD
2024-06-03,2346.60009765625,30.641000747680664,2330.0534723971,30.5428530629,0.7101392931608241,0.32134419328324626,HOLD,HOLD,0.007256431340537967,0.8499343160158598,0.48095923893032977,1.816194105313987,0.8269849193936657,-0.0878843539796034,HOLD,HOLD
